,month,precip,temp,rest,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
m10-D-H-5-oxford-store400,10,D,H,5,45.06,62.55,75.31,83.56,74.29,58.4,38.3,8.7,0.6,0.08,1.69,26.11,61.43,76.2,86.23,88.69,79.91,60.41,39.7,15.15,2.16,,,
m10-D-H-50-oxford-store400,10,D,H,50,45.49,62.26,75.16,83.64,74.2,58.49,38.39,8.9,0.56,0.09,1.75,26.29,61.25,76.06,86.33,88.73,80.0,60.48,39.86,15.06,2.11,,,
m10-D-H-75-oxford-store400,10,D,H,75,45.37,62.47,74.91,83.67,74.3,58.52,38.43,8.76,0.61,0.08,1.85,26.48,61.24,76.21,86.42,88.69,79.92,60.45,39.85,15.11,2.12,,,
m10-D-H-95-oxford-store400,10,D,H,95,45.54,62.62,75.17,83.62,74.32,58.69,38.42,8.8,0.59,0.07,1.77,26.24,61.2,76.08,86.39,88.83,80.01,60.34,39.8,15.01,2.16,,,
m10-W-A-25-oxford-store400,10,W,A,25,33.03,61.14,75.82,83.86,74.46,58.55,38.56,8.81,0.71,0.09,1.63,25.93,50.75,74.23,86.41,88.82,80.49,60.54,39.73,15.13,2.16,,,
m10-W-A-5-oxford-store400,10,W,A,5,33.21,60.99,75.86,84.05,74.54,58.67,38.5,8.72,0.59,0.12,1.78,25.5,50.68,74.22,86.46,88.64,80.33,60.4,39.79,15.31,2.11,,,
m10-W-A-50-oxford-store400,10,W,A,50,33.0,61.21,75.66,83.81,74.29,58.56,38.59,8.81,0.63,0.1,1.74,25.74,50.74,74.37,86.45,88.7,80.28,60.54,39.81,15.34,2.1,,,
m10-W-A-75-oxford-store400,10,W,A,75,33.09,61.28,75.79,83.77,74.6,58.66,38.42,8.68,0.59,0.11,1.77,26.02,50.6,74.23,86.31,88.91,80.37,60.56,40.03,15.06,2.15,,,
m10-W-A-95-oxford-store400,10,W,A,95,33.02,61.22,75.63,83.8,74.48,58.59,38.47,8.76,0.62,0.08,1.75,25.84,50.61,74.29,86.43,88.7,80.38,60.53,39.8,14.93,2.11,,,
m10-W-C-25-oxford-store400,10,W,C,25,22.58,59.85,76.18,84.2,74.61,58.64,38.5,8.75,0.58,0.07,1.76,25.51,37.26,72.33,86.16,88.48,80.23,60.54,39.79,15.1,1.99,,,
m10-W-C-5-oxford-store400,10,W,C,5,22.44,59.99,76.2,84.16,74.46,58.52,38.5,8.79,0.6,0.06,1.81,25.48,36.99,72.28,85.97,88.56,80.4,60.63,39.98,15.21,2.08,,,
m10-W-C-50-oxford-store400,10,W,C,50,22.53,59.68,76.11,84.26,74.39,58.44,38.44,8.73,0.52,0.08,1.63,25.3,37.15,72.2,86.19,88.54,80.35,60.43,39.92,15.25,2.05,,,
m10-W-C-75-oxford-store400,10,W,C,75,22.46,60.03,76.11,84.2,74.49,58.6,38.28,8.73,0.62,0.09,1.63,25.27,37.17,72.36,85.9,88.42,80.26,60.48,39.88,15.11,2.08,,,
m10-W-C-95-oxford-store400,10,W,C,95,22.53,59.8,76.04,83.96,74.51,58.62,38.37,8.68,0.55,0.09,1.71,25.19,37.48,72.34,86.15,88.39,80.4,60.7,39.91,15.17,1.98,,,
m10-W-H-25-oxford-store400,10,W,H,25,42.55,62.26,75.31,83.57,74.47,58.63,38.51,8.88,0.58,0.08,1.76,26.15,59.56,75.99,86.63,88.88,80.0,60.25,39.7,15.16,2.04,,,
m10-W-H-5-oxford-store400,10,W,H,5,42.38,62.51,75.14,83.64,74.24,58.41,38.26,8.88,0.63,0.09,1.68,25.82,59.53,75.99,86.44,88.84,80.02,60.37,39.78,15.18,2.16,,,
m10-W-H-50-oxford-store400,10,W,H,50,42.53,62.46,75.18,83.59,74.34,58.27,38.47,8.9,0.64,0.07,1.8,26.35,59.45,75.85,86.46,88.67,80.15,60.21,39.69,15.07,2.01,,,
m10-W-H-75-oxford-store400,10,W,H,75,42.59,62.45,75.26,83.71,74.43,58.59,38.58,8.8,0.54,0.08,1.67,26.07,59.67,76.1,86.4,88.96,79.91,60.27,39.77,15.2,2.03,,,
m10-W-H-95-oxford-store400,10,W,H,95,42.45,62.35,75.24,83.7,74.44,58.51,38.51,8.68,0.65,0.06,1.73,26.03,59.56,76.03,86.47,88.73,80.11,60.41,39.89,15.17,2.1,,,
m11-A-A-25-oxford-store400,11,A,A,25,61.38,75.9,83.86,74.35,58.41,38.49,8.81,0.65,0.09,1.84,25.95,51.32,74.32,86.47,88.69,80.34,60.83,39.81,15.15,2.09,,,,
m11-A-A-5-oxford-store400,11,A,A,5,61.33,75.7,83.92,74.33,58.5,38.45,8.8,0.62,0.13,1.76,25.88,51.15,74.38,86.48,88.77,80.33,60.44,39.88,15.08,2.18,,,,
m11-A-A-50-oxford-store400,11,A,A,50,61.39,75.8,83.74,74.48,58.41,38.52,8.73,0.56,0.09,1.77,25.92,51.06,74.46,86.22,88.95,80.1,60.14,39.93,15.14,2.04,,,,
m11-A-A-75-oxford-store400,11,A,A,75,61.21,75.58,83.87,74.56,58.48,38.39,8.7,0.59,0.09,1.7,25.86,51.07,74.38,86.21,88.71,80.38,60.35,39.79,15.14,2.19,,,,
m11-A-A-95-oxford-store400,11,A,A,95,61.26,75.8,83.77,74.49,58.56,38.53,8.81,0.62,0.11,1.66,25.59,51.18,74.45,86.21,88.85,80.23,60.55,39.9,15.26,2.09,,,,
m11-A-C-25-oxford-store400,11,A,C,25,47.61,74.9,84.46,74.96,58.69,38.6,8.69,0.56,0.06,1.69,26.03,50.98,66.38,83.85,88.47,80.86,61.02,40.23,15.16,2.24,,,,
m11-A-C-5-oxford-store400,11,A,C,5,47.41,74.7,84.34,75.03,58.73,38.51,8.77,0.64,0.09,1.7,25.7,51.0,66.45,83.79,88.46,80.61,61.09,40.04,15.19,2.06,,,,
m11-A-C-50-oxford-store400,11,A,C,50,47.25,74.62,84.36,74.88,58.7,38.47,8.76,0.57,0.08,1.74,25.55,50.91,66.57,83.73,88.45,80.55,61.15,40.11,15.22,2.14,,,,
m11-A-C-75-oxford-store400,11,A,C,75,47.45,74.78,84.49,74.92,58.72,38.54,8.74,0.64,0.08,1.77,25.65,50.92,66.17,83.58,88.36,80.76,60.94,40.1,15.28,2.1,,,,
m11-A-C-95-oxford-store400,11,A,C,95,47.5,74.66,84.41,74.95,58.73,38.59,8.7,0.59,0.07,1.78,26.0,51.02,66.62,83.87,88.59,80.88,60.88,40.1,15.25,2.08,,,,
m11-A-H-25-oxford-store400,11,A,H,25,72.51,75.92,82.47,73.41,58.13,38.35,8.72,0.59,0.1,1.67,25.46,51.01,78.13,88.1,88.56,79.33,59.82,39.37,15.12,2.09,,,,
m11-A-H-5-oxford-store400,11,A,H,5,72.45,75.87,82.49,73.35,57.92,38.13,8.47,0.58,0.09,1.73,25.93,51.05,78.18,88.13,88.5,79.46,60.05,39.56,14.94,2.07,,,,
m11-A-H-50-oxford-store400,11,A,H,50,72.6,76.06,82.5,73.39,57.91,38.21,8.6,0.58,0.09,1.69,25.49,51.14,78.07,88.01,88.6,79.28,59.94,39.52,14.99,1.96,,,,
m11-A-H-75-oxford-store400,11,A,H,75,72.51,75.84,82.62,73.4,58.05,38.22,8.83,0.61,0.09,1.79,25.83,51.32,77.99,88.16,88.57,79.33,59.89,39.62,15.04,2.09,,,,
m11-A-H-95-oxford-store400,11,A,H,95,72.56,76.03,82.5,73.36,58.13,38.15,8.81,0.56,0.09,1.69,25.95,51.22,77.95,88.05,88.54,79.53,59.94,39.52,15.06,2.14,,,,
m11-D-A-25-oxford-store400,11,D,A,25,63.47,75.87,83.74,74.29,58.62,38.55,8.81,0.63,0.08,1.81,25.74,51.43,76.63,86.67,88.6,80.32,60.47,39.81,15.15,2.08,,,,
m11-D-A-5-oxford-store400,11,D,A,5,63.5,75.77,83.88,74.5,58.51,38.58,8.8,0.55,0.06,1.65,25.83,51.34,76.79,86.61,88.87,80.12,60.53,39.92,15.14,2.08,,,,
m11-D-A-50-oxford-store400,11,D,A,50,63.41,75.66,83.88,74.39,58.56,38.45,8.75,0.59,0.09,1.71,25.77,51.34,76.78,86.42,88.72,80.22,60.28,39.75,15.07,2.1,,,,
m11-D-A-75-oxford-store400,11,D,A,75,63.46,75.98,83.88,74.36,58.58,38.55,8.93,0.61,0.09,1.75,25.86,51.25,76.78,86.58,88.67,80.21,60.49,39.85,15.17,2.1,,,,
m11-D-A-95-oxford-store400,11,D,A,95,63.37,75.8,83.93,74.54,58.66,38.52,8.68,0.62,0.08,1.71,25.94,50.91,76.83,86.68,88.61,80.16,60.27,39.74,15.22,2.06,,,,
m11-D-C-25-oxford-store400,11,D,C,25,53.87,75.08,84.28,74.84,58.84,38.48,8.75,0.61,0.09,1.84,26.0,51.24,73.11,84.7,88.67,80.79,60.88,40.07,15.35,2.01,,,,
m11-D-C-5-oxford-store400,11,D,C,5,54.0,75.14,84.43,74.79,58.76,38.67,8.81,0.62,0.08,1.77,25.72,51.16,72.92,84.78,88.51,80.76,60.99,39.84,15.21,2.06,,,,
m11-D-C-50-oxford-store400,11,D,C,50,54.03,74.97,84.29,74.87,58.85,38.68,8.73,0.66,0.09,1.76,25.98,51.29,73.07,84.46,88.72,80.7,60.95,40.11,15.32,2.15,,,,
m11-D-C-75-oxford-store400,11,D,C,75,53.97,75.14,84.16,74.9,58.76,38.5,8.81,0.59,0.09,1.75,25.89,51.19,72.96,84.61,88.57,80.67,60.84,40.12,15.23,2.11,,,,
m11-D-C-95-oxford-store400,11,D,C,95,53.93,75.29,84.3,74.76,58.74,38.6,8.84,0.62,0.1,1.75,25.97,51.25,72.93,84.57,88.74,80.64,61.0,39.98,15.27,2.08,,,,
m11-D-H-25-oxford-store400,11,D,H,25,72.23,76.15,83.06,73.67,58.07,38.15,8.7,0.56,0.09,1.68,25.63,51.42,80.32,87.88,88.61,79.68,60.06,39.78,15.14,2.01,,,,
m11-D-H-5-oxford-store400,11,D,H,5,72.1,76.09,83.0,73.83,58.25,38.25,8.77,0.57,0.08,1.83,25.79,51.34,80.39,87.83,88.64,79.63,59.78,39.52,15.09,2.1,,,,
m11-D-H-50-oxford-store400,11,D,H,50,72.47,76.01,83.04,73.79,58.18,38.23,8.72,0.6,0.08,1.81,25.84,51.3,80.43,87.96,88.58,79.7,59.87,39.57,15.13,2.1,,,,
m11-D-H-75-oxford-store400,11,D,H,75,72.21,76.05,83.01,73.88,58.22,38.28,8.72,0.63,0.08,1.77,25.74,51.49,80.33,87.92,88.59,79.84,60.1,39.56,15.05,2.08,,,,
m11-D-H-95-oxford-store400,11,D,H,95,72.39,76.05,83.05,73.67,58.22,38.31,8.73,0.58,0.09,1.68,25.33,51.4,80.58,88.07,88.66,79.62,60.13,39.44,14.97,2.1,,,,
m11-W-A-25-oxford-store400,11,W,A,25,60.06,75.7,83.83,74.43,58.49,38.41,8.69,0.58,0.1,1.76,25.98,51.17,72.26,86.32,88.84,80.28,60.48,39.83,15.15,2.11,,,,
m11-W-A-5-oxford-store400,11,W,A,5,59.99,75.78,83.92,74.47,58.61,38.41,8.68,0.61,0.06,1.66,26.01,51.08,72.33,86.41,88.78,80.21,60.41,40.04,15.24,1.97,,,,
m11-W-A-50-oxford-store400,11,W,A,50,60.14,75.66,83.88,74.47,58.46,38.37,8.77,0.62,0.09,1.67,25.62,50.96,72.42,86.25,88.78,80.24,60.42,39.86,15.27,2.05,,,,
m11-W-A-75-oxford-store400,11,W,A,75,59.96,75.6,83.75,74.44,58.63,38.32,8.84,0.57,0.09,1.7,25.87,51.08,72.23,86.46,88.79,80.23,60.44,39.87,15.14,2.14,,,,
m11-W-A-95-oxford-store400,11,W,A,95,60.01,75.53,83.9,74.37,58.52,38.62,8.81,0.57,0.08,1.68,25.6,50.85,72.39,86.28,88.66,80.28,60.59,39.75,15.24,2.13,,,,
m11-W-C-25-oxford-store400,11,W,C,25,49.11,74.87,84.25,74.75,58.56,38.56,8.71,0.59,0.11,1.73,25.81,50.9,66.7,84.33,88.64,80.69,61.05,40.0,15.3,2.09,,,,
m11-W-C-5-oxford-store400,11,W,C,5,49.15,74.74,84.54,74.84,58.57,38.55,8.7,0.62,0.08,1.72,25.99,50.84,66.57,84.31,88.63,80.86,61.03,40.04,15.14,2.13,,,,
m11-W-C-50-oxford-store400,11,W,C,50,49.16,75.09,84.31,74.9,58.91,38.52,8.83,0.63,0.09,1.69,26.0,50.75,66.74,84.3,88.79,80.74,61.04,40.14,15.07,2.1,,,,
m11-W-C-75-oxford-store400,11,W,C,75,49.09,75.08,84.33,74.76,58.72,38.4,8.87,0.59,0.11,1.68,25.67,50.83,66.67,84.24,88.52,80.72,61.01,40.01,15.09,2.01,,,,
m11-W-C-95-oxford-store400,11,W,C,95,49.18,74.83,84.43,74.87,58.77,38.59,8.77,0.55,0.11,1.73,25.66,50.85,66.56,84.25,88.65,80.81,60.86,40.07,15.32,2.08,,,,
m11-W-H-25-oxford-store400,11,W,H,25,70.75,75.83,82.77,73.81,58.33,38.14,8.89,0.59,0.08,1.75,25.56,51.13,77.92,88.17,88.65,79.61,59.95,39.57,15.09,2.12,,,,
m11-W-H-5-oxford-store400,11,W,H,5,70.77,76.0,82.94,73.61,58.2,38.19,8.7,0.57,0.09,1.78,25.81,51.11,77.76,87.9,88.66,79.55,59.92,39.51,15.07,2.05,,,,
m11-W-H-50-oxford-store400,11,W,H,50,70.59,75.83,82.88,73.78,58.36,38.27,8.67,0.59,0.09,1.73,25.8,51.29,77.8,87.93,88.67,79.61,59.98,39.4,15.09,1.99,,,,
m11-W-H-75-oxford-store400,11,W,H,75,70.62,75.99,82.88,73.89,58.2,38.17,8.81,0.59,0.1,1.73,25.63,51.15,77.8,88.02,88.6,79.79,59.92,39.41,15.12,1.95,,,,
m11-W-H-95-oxford-store400,11,W,H,95,70.59,75.88,82.73,73.79,58.34,38.38,8.64,0.6,0.07,1.64,25.77,51.08,77.8,87.99,88.68,79.56,59.87,39.55,15.02,2.08,,,,
m12-A-A-25-oxford-store400,12,A,A,25,75.8,83.89,74.34,58.6,38.44,8.72,0.58,0.1,1.75,25.58,50.97,74.34,86.27,88.65,80.24,60.36,39.89,15.06,2.07,,,,,
m12-A-A-5-oxford-store400,12,A,A,5,75.72,83.86,74.56,58.6,38.58,8.77,0.59,0.09,1.78,25.73,51.04,74.48,86.32,88.76,80.24,60.57,39.9,15.17,2.15,,,,,
m12-A-A-50-oxford-store400,12,A,A,50,75.72,83.82,74.59,58.47,38.56,8.88,0.54,0.1,1.78,25.73,51.0,74.49,86.45,88.73,80.46,60.46,39.8,15.28,1.97,,,,,
m12-A-A-75-oxford-store400,12,A,A,75,75.45,83.94,74.51,58.6,38.47,8.77,0.52,0.06,1.74,26.03,51.13,74.52,86.37,88.8,80.38,60.6,39.74,15.14,2.11,,,,,
m12-A-A-95-oxford-store400,12,A,A,95,75.51,83.83,74.45,58.72,38.46,8.6,0.62,0.08,1.79,26.04,51.25,74.38,86.45,88.81,80.33,60.56,39.76,14.99,2.07,,,,,
m12-A-C-25-oxford-store400,12,A,C,25,64.81,83.46,75.2,59.08,38.76,8.87,0.64,0.08,1.78,25.91,51.43,74.31,81.21,86.6,80.89,61.3,40.25,15.33,2.12,,,,,
m12-A-C-5-oxford-store400,12,A,C,5,64.81,83.41,75.12,58.96,38.8,8.83,0.59,0.09,1.68,25.78,51.34,74.37,81.16,86.55,80.94,61.33,40.29,15.37,2.19,,,,,
m12-A-C-50-oxford-store400,12,A,C,50,64.68,83.52,75.24,59.19,38.7,8.92,0.59,0.1,1.95,26.08,51.34,74.32,81.28,86.51,80.9,61.36,40.42,15.35,2.11,,,,,
m12-A-C-75-oxford-store400,12,A,C,75,64.92,83.41,75.06,58.97,38.71,8.83,0.63,0.1,1.95,25.96,51.17,74.28,81.21,86.81,80.66,61.44,40.3,15.41,2.16,,,,,
m12-A-C-95-oxford-store400,12,A,C,95,64.73,83.43,75.21,58.91,38.71,8.74,0.61,0.11,1.92,26.09,51.27,74.47,81.32,86.67,80.93,61.41,40.19,15.38,2.11,,,,,
m12-A-H-25-oxford-store400,12,A,H,25,82.92,83.89,73.09,57.91,37.97,8.66,0.52,0.09,1.64,25.79,50.85,74.31,88.42,90.04,79.22,59.59,39.33,15.02,2.12,,,,,
m12-A-H-5-oxford-store400,12,A,H,5,83.1,83.79,73.28,57.73,38.07,8.73,0.56,0.1,1.67,25.48,50.84,74.27,88.27,89.86,79.32,59.54,39.3,15.1,2.03,,,,,
m12-A-H-50-oxford-store400,12,A,H,50,83.03,83.81,73.27,57.97,38.18,8.66,0.65,0.08,1.68,25.43,50.97,74.17,88.34,89.9,79.46,59.71,39.3,15.01,2.06,,,,,
m12-A-H-75-oxford-store400,12,A,H,75,83.11,83.73,73.12,57.78,38.12,8.62,0.55,0.08,1.56,25.28,50.98,74.32,88.28,89.89,79.12,59.65,39.35,14.81,2.04,,,,,
m12-A-H-95-oxford-store400,12,A,H,95,83.05,83.86,73.14,57.83,38.08,8.51,0.61,0.06,1.78,25.48,51.08,74.41,88.46,89.96,79.24,59.58,39.23,14.85,2.06,,,,,
m12-D-A-25-oxford-store400,12,D,A,25,77.07,83.88,74.46,58.69,38.49,8.75,0.6,0.1,1.7,25.9,51.08,74.65,89.25,88.62,80.41,60.48,39.89,15.22,2.04,,,,,
m12-D-A-5-oxford-store400,12,D,A,5,77.25,83.91,74.54,58.84,38.58,8.56,0.6,0.09,1.72,25.68,51.01,74.6,89.25,88.64,80.25,60.52,40.09,15.17,2.04,,,,,
m12-D-A-50-oxford-store400,12,D,A,50,76.98,83.96,74.57,58.52,38.36,8.64,0.66,0.1,1.77,25.88,51.12,74.56,89.03,88.71,80.44,60.58,40.02,15.11,2.03,,,,,
m12-D-A-75-oxford-store400,12,D,A,75,77.11,83.92,74.52,58.78,38.4,8.65,0.6,0.09,1.75,25.93,51.11,74.67,89.16,88.68,80.32,60.74,39.86,15.19,2.08,,,,,
m12-D-A-95-oxford-store400,12,D,A,95,77.1,83.74,74.56,58.7,38.44,8.91,0.61,0.09,1.68,25.7,51.04,74.63,89.28,88.62,80.34,60.53,39.99,15.28,2.15,,,,,
m12-D-H-25-oxford-store400,12,D,H,25,86.31,83.81,73.27,57.75,38.07,8.67,0.57,0.06,1.64,25.44,50.96,74.45,91.66,90.29,79.21,59.55,39.23,15.07,1.96,,,,,
m12-D-H-5-oxford-store400,12,D,H,5,86.44,83.9,73.08,57.68,38.0,8.62,0.62,0.08,1.69,25.41,50.88,74.44,91.62,90.28,79.24,59.54,39.39,14.91,2.01,,,,,
m12-D-H-50-oxford-store400,12,D,H,50,86.54,83.7,73.26,57.83,38.25,8.68,0.6,0.08,1.62,25.39,50.69,74.55,91.66,90.32,79.29,59.51,39.38,14.78,2.06,,,,,
m12-D-H-75-oxford-store400,12,D,H,75,86.5,83.93,73.25,57.87,38.15,8.71,0.58,0.09,1.69,25.81,51.06,74.48,91.76,90.28,79.13,59.75,39.31,15.1,1.97,,,,,
m12-D-H-95-oxford-store400,12,D,H,95,86.23,83.82,73.13,57.89,38.25,8.64,0.54,0.09,1.68,25.67,51.06,74.62,91.72,90.22,79.27,59.41,39.41,15.03,1.93,,,,,
m12-W-A-25-oxford-store400,12,W,A,25,74.76,83.85,74.33,58.44,38.41,8.72,0.59,0.07,1.76,25.81,51.05,74.06,83.54,88.88,80.2,60.48,39.66,15.13,2.09,,,,,
m12-W-A-5-oxford-store400,12,W,A,5,74.7,83.76,74.4,58.57,38.39,8.72,0.59,0.09,1.66,25.59,51.28,74.22,83.6,88.81,80.15,60.38,39.78,15.12,2.06,,,,,
m12-W-A-50-oxford-store400,12,W,A,50,74.83,83.88,74.42,58.47,38.49,8.86,0.61,0.08,1.78,26.02,51.29,74.05,83.54,88.82,80.19,60.59,39.78,15.18,2.06,,,,,
m12-W-A-75-oxford-store400,12,W,A,75,74.63,83.79,74.41,58.49,38.37,8.68,0.61,0.09,1.82,25.9,51.34,74.2,83.52,88.89,80.17,60.32,39.81,15.27,2.03,,,,,
m12-W-A-95-oxford-store400,12,W,A,95,74.78,83.94,74.34,58.43,38.47,8.8,0.66,0.1,1.71,25.68,51.05,74.11,83.65,89.02,80.12,60.32,39.84,15.23,2.06,,,,,
m12-W-C-25-oxford-store400,12,W,C,25,60.76,83.35,75.28,59.09,38.71,8.88,0.61,0.07,1.8,26.0,51.2,74.05,77.38,86.17,81.03,61.46,40.29,15.32,2.07,,,,,
m12-W-C-5-oxford-store400,12,W,C,5,60.4,83.06,75.24,59.15,38.9,8.76,0.57,0.1,1.79,26.03,51.09,73.95,77.18,86.16,81.04,61.43,40.26,15.31,2.14,,,,,
m12-W-C-50-oxford-store400,12,W,C,50,61.41,83.29,75.13,58.97,38.74,8.7,0.55,0.08,1.78,25.9,51.47,73.93,77.3,86.32,80.81,61.53,40.32,15.33,2.15,,,,,
m12-W-C-75-oxford-store400,12,W,C,75,60.98,83.19,75.33,58.99,38.69,8.73,0.59,0.1,1.9,26.18,51.11,73.91,77.11,86.01,80.74,61.47,40.45,15.25,2.07,,,,,
m12-W-C-95-oxford-store400,12,W,C,95,60.9,83.23,75.25,59.05,38.78,8.72,0.66,0.1,1.77,26.16,51.25,73.86,77.32,86.41,80.87,61.33,40.38,15.36,2.17,,,,,
m12-W-H-25-oxford-store400,12,W,H,25,84.62,83.72,73.35,58.04,38.13,8.6,0.6,0.06,1.71,25.71,50.96,74.19,87.34,90.45,78.91,59.27,39.25,14.95,2.0,,,,,
m12-W-H-5-oxford-store400,12,W,H,5,84.74,83.93,73.21,57.84,38.11,8.72,0.61,0.09,1.68,25.66,51.04,74.13,87.21,90.45,79.03,59.34,39.12,15.0,2.1,,,,,
m12-W-H-50-oxford-store400,12,W,H,50,84.6,83.79,73.19,57.88,38.1,8.7,0.54,0.11,1.73,25.69,51.06,74.22,87.36,90.42,78.97,59.35,39.11,14.89,2.01,,,,,
m12-W-H-75-oxford-store400,12,W,H,75,84.65,83.92,73.34,57.88,38.29,8.8,0.6,0.08,1.71,25.47,50.97,74.09,87.35,90.46,79.15,59.47,39.24,14.96,1.86,,,,,
m12-W-H-95-oxford-store400,12,W,H,95,84.88,83.81,73.25,57.81,38.19,8.74,0.54,0.09,1.67,25.43,50.89,74.44,87.17,90.48,79.12,59.22,39.21,15.02,2.03,,,,,
